Product Name,Specifications,Rating,Price,product_url,Processor,RAM,OS,Storage,Display,Warranty,DDR,text
Acer Aspire 3,Intel Core i 3 Processor (13th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty,4.2,29990,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CGTPNVJW9&lid=LSTCOMH4B6CGTPNVJW9JOF4ZC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=search&fm=organic&iid=en_V9k3ZXe-e4o6t43XQq04zpn8t-Mq-4cybyNnaR9zzcRKLjZKq43Xp6pwHWJTAPRoxX3G0PKL_LvjbO9dlUK0ROvN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Core i 3 Processor (13th Gen),8 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Carry-in Warranty,DDR,"Product: Acer Aspire 3, Rating: 4.2, Price: 29990, Processor: Intel Core i 3 Processor (13th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Carry-in Warranty, DDR: DDR, Specs: Intel Core i 3 Processor (13th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty"
DELL 15,"Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty",4.3,31990,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=search&fm=organic&iid=en_V9k3ZXe-e4o6t43XQq04zpn8t-Mq-4cybyNnaR9zzcQxfSrfcGGjpbqSz0ME0j7_iX3XMpA3kFOIBnnyxjRYgA1kFuKnWaINrJqv3pKVKuU%3D&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Core i 3 Processor (12th Gen),8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: DELL 15, Rating: 4.3, Price: 31990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty"
Acer Aspire 3,Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty,4.4,40990,https://www.flipkart.com/acer-aspire-3-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm707770fddc7e9?pid=COMH4B6CGZKHKUV3&lid=LSTCOMH4B6CGZKHKUV37HVWQK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&fm=organic&iid=22065b8a-a9a7-4ad8-a2d7-4c114aaf6ae5.COMH4B6CGZKHKUV3.SEARCH&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Core i 5 Processor (13th Gen),16 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Carry-in Warranty,DDR,"Product: Acer Aspire 3, Rating: 4.4, Price: 40990, Processor: Intel Core i 5 Processor (13th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Carry-in Warranty, DDR: DDR, Specs: Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty"
ASUS Vivobook 16,"Qualcomm Snapdragon X Processor 16 GB LPDDR 5X RAMWindows 11 Home Operating System 512 GB SSD 40.64 cm (16 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, One-Month Membership of Adobe Creative Cloud All Apps 1 Year Onsite Warranty",4.1,62990,https://www.flipkart.com/asus-vivobook-16-2025-copilot-pc-office-2024-m365-basic-ai-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1607qa-mb049ws-thin-light-laptop/p/itmaff92a0acb4ff?pid=COMH9EVGZHTHHPFH&lid=LSTCOMH9EVGZHTHHPFHLX91AF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=search&fm=organic&iid=22065b8a-a9a7-4ad8-a2d7-4c114aaf6ae5.COMH9EVGZHTHHPFH.SEARCH&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Not found,16 GB,Windows 11 Home,512 GB SSD,40.64 cm (16 Inch),1 Year Onsite Warranty,LPDDR,"Product: ASUS Vivobook 16, Rating: 4.1, Price: 62990, Processor: Not found, RAM: 16 GB, OS: Windows 11 Home, Storage: 512 GB SSD, Display: 40.64 cm (16 Inch), Warranty: 1 Year Onsite Warranty, DDR: LPDDR, Specs: Qualcomm Snapdragon X Processor 16 GB LPDDR 5X RAMWindows 11 Home Operating System 512 GB SSD 40.64 cm (16 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, One-Month Membership of Adobe Creative Cloud All Apps 1 Year Onsite Warranty"
ASUS Vivobook 15,Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.2,45990,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj549ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMHYG8ZPYAZAFTY&lid=LSTCOMHYG8ZPYAZAFTYGCGEBA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=search&fm=organic&iid=22065b8a-a9a7-4ad8-a2d7-4c114aaf6ae5.COMHYG8ZPYAZAFTY.SEARCH&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Core i 5 Processor (12th Gen),16 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: ASUS Vivobook 15, Rating: 4.2, Price: 45990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty"
SAMSUNG Galaxy Book4 Metal,Intel Core i 7 Processor (13th Gen)16 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,4.4,59990,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg3in-np750xgj-lg3in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDYPUZAAXD&lid=LSTCOMGZUYDYPUZAAXDBMAOEF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_16&otracker=search&fm=organic&iid=22065b8a-a9a7-4ad8-a2d7-4c114aaf6ae5.COMGZUYDYPUZAAXD.SEARCH&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Core i 7 Processor (13th Gen),16 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),Not found,LPDDR,"Product: SAMSUNG Galaxy Book4 Metal, Rating: 4.4, Price: 59990, Processor: Intel Core i 7 Processor (13th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: Not found, DDR: LPDDR, Specs: Intel Core i 7 Processor (13th Gen)16 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
HP 15,AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.2,29990,https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0154au-thin-light-laptop/p/itm341b4714ead99?pid=COMH56DFUBTUMXRH&lid=LSTCOMH56DFUBTUMXRHUIRDZB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&fm=organic&iid=en_V9k3ZXe-e4o6t43XQq04zpn8t-Mq-4cybyNnaR9zzcRexLzf1b06F4oYFJNtXUl6OJoCnivtwM5alTNm0LVtaa8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: HP 15, Rating: 4.2, Price: 29990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty"
DELL 15,"Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",4.2,31990,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5d692e615c97e?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFMJYD9JY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&fm=organic&iid=en_V9k3ZXe-e4o6t43XQq04zpn8t-Mq-4cybyNnaR9zzcTomfYesrmVcaNd8mPhxnO23Dzrj-cTzTE6oxqC0qJSxR7zrT4gkWAkPCdPBnPCejA%3D&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Core i 3 Processor (12th Gen),8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 inch),Not found,DDR,"Product: DELL 15, Rating: 4.2, Price: 31990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: Not found, DDR: DDR, Specs: Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service"
MSI Thin 15,Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 2 Year Onsite Warranty,4.3,50990,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=search&fm=organic&iid=22065b8a-a9a7-4ad8-a2d7-4c114aaf6ae5.COMGYSFG4WHPVAVZ.SEARCH&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Core i 5 Processor (12th Gen),16 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),2 Year Onsite Warranty,DDR,"Product: MSI Thin 15, Rating: 4.3, Price: 50990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 2 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 2 Year Onsite Warranty"
Acer Predator Helios Neo 16,Intel Core i 7 Processor (14th Gen)16 GB DDR 5 RAMWindows 11 Operating System 1 TB SSD 40.64 cm (16 Inch) Display 1 Year Carry-in Warranty,4.4,99990,https://www.flipkart.com/acer-predator-helios-neo-16-intel-core-i7-14th-gen-14700hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-phn16-72-77gz-gaming-laptop/p/itm34f68c296ce65?pid=COMGZKFB3ZTQGRT4&lid=LSTCOMGZKFB3ZTQGRT4YMVGPV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=search&fm=organic&iid=22065b8a-a9a7-4ad8-a2d7-4c114aaf6ae5.COMGZKFB3ZTQGRT4.SEARCH&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Core i 7 Processor (14th Gen),16 GB,Windows 11,1 TB SSD,40.64 cm (16 Inch),1 Year Carry-in Warranty,DDR,"Product: Acer Predator Helios Neo 16, Rating: 4.4, Price: 99990, Processor: Intel Core i 7 Processor (14th Gen), RAM: 16 GB, OS: Windows 11, Storage: 1 TB SSD, Display: 40.64 cm (16 Inch), Warranty: 1 Year Carry-in Warranty, DDR: DDR, Specs: Intel Core i 7 Processor (14th Gen)16 GB DDR 5 RAMWindows 11 Operating System 1 TB SSD 40.64 cm (16 Inch) Display 1 Year Carry-in Warranty"
CHUWI,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR 4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 256 GB SSD 35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software 1 Year Onsite Warranty",3.7,16490,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=search&fm=organic&iid=en_V9k3ZXe-e4o6t43XQq04zpn8t-Mq-4cybyNnaR9zzcQuZkIjgZO16jgmutP5vb4C-t8bGIh1l3IPIzRdbOwhLQ%3D%3D&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Intel Celeron Dual Core Processor (11th Gen),8GB,Windows 11,256 GB SSD,35.81 cm (14.1 inch),1 Year Onsite Warranty,LPDDR,"Product: CHUWI, Rating: 3.7, Price: 16490, Processor: Intel Celeron Dual Core Processor (11th Gen), RAM: 8GB, OS: Windows 11, Storage: 256 GB SSD, Display: 35.81 cm (14.1 inch), Warranty: 1 Year Onsite Warranty, DDR: LPDDR, Specs: Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR 4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 256 GB SSD 35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software 1 Year Onsite Warranty"
MOTOROLA Motobook 60 Full Metal,Intel Core 7 (Series 2) Processor 16 GB DDR 5 RAM 64 bit Windows 11 Operating System 1 TB SSD 35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty,4.2,73990,https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmd38998009f90e?pid=COMHAUZWMJNUBXVE&lid=LSTCOMHAUZWMJNUBXVEFCZ6QJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=search&fm=organic&iid=22065b8a-a9a7-4ad8-a2d7-4c114aaf6ae5.COMHAUZWMJNUBXVE.SEARCH&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Not found,16 GB,Windows 11,1 TB SSD,35.56 cm (14 Inch),20241 Year Onsite Warranty,DDR,"Product: MOTOROLA Motobook 60 Full Metal, Rating: 4.2, Price: 73990, Processor: Not found, RAM: 16 GB, OS: Windows 11, Storage: 1 TB SSD, Display: 35.56 cm (14 Inch), Warranty: 20241 Year Onsite Warranty, DDR: DDR, Specs: Intel Core 7 (Series 2) Processor 16 GB DDR 5 RAM 64 bit Windows 11 Operating System 1 TB SSD 35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty"
MOTOROLA Motobook 60 Full Metal,Intel Core 7 (Series 2) Processor 16 GB DDR 5 RAM 64 bit Windows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty,4.2,70990,https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-7-series-2-240h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmf0b4d7c55543d?pid=COMHAUZWUZNATFET&lid=LSTCOMHAUZWUZNATFETMS2VMV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&fm=organic&iid=22065b8a-a9a7-4ad8-a2d7-4c114aaf6ae5.COMHAUZWUZNATFET.SEARCH&ppt=None&ppn=None&ssid=7mirtotcrk0000001746600266084&qH=312f91285e048e09,Not found,16 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),20241 Year Onsite Warranty,DDR,"Product: MOTOROLA Motobook 60 Full Metal, Rating: 4.2, Price: 70990, Processor: Not found, RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 20241 Year Onsite Warranty, DDR: DDR, Specs: Intel Core 7 (Series 2) Processor 16 GB DDR 5 RAM 64 bit Windows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty"
Acer Aspire Lite,Intel Core i 5 Processor (12th Gen)16 GB LPDDR 5 RAM 64 bit Windows 11 Home Operating System 1 TB SSD 39.62 cm (15.6 inch) Display 1 Year Onsite warranty,4.1,49990,https://www.flipkart.com/acer-aspire-lite-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH883AGRXJD8SB&lid=LSTCOMH883AGRXJD8SBYSNBXS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=4e813760-f56c-4dc9-baba-04a3aa5be7eb.COMH883AGRXJD8SB.SEARCH&ppt=sp&ppn=sp&ssid=0nxfxmak2o0000001746600270559&qH=312f91285e048e09,Intel Core i 5 Processor (12th Gen),16 GB,Windows 11 Home,1 TB SSD,39.62 cm (15.6 inch),Not found,LPDDR,"Product: Acer Aspire Lite, Rating: 4.1, Price: 49990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB, OS: Windows 11 Home, Storage: 1 TB SSD, Display: 39.62 cm (15.6 inch), Warranty: Not found, DDR: LPDDR, Specs: Intel Core i 5 Processor (12th Gen)16 GB LPDDR 5 RAM 64 bit Windows 11 Home Operating System 1 TB SSD 39.62 cm (15.6 inch) Display 1 Year Onsite warranty"
ASUS Expertbook P1,"Intel Core i 7 Processor (13th Gen)16 GB DDR 5 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMicrosoft Office Home 2024, Microsoft 365 Basic 1 Year Onsite Warranty",4.4,62990,https://www.flipkart.com/asus-expertbook-p1-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71042ws-thin-light-laptop/p/itmaaf79b8a24f17?pid=COMH8Z2QK37PNMFZ&lid=LSTCOMH8Z2QK37PNMFZYXNPS4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=4e813760-f56c-4dc9-baba-04a3aa5be7eb.COMH8Z2QK37PNMFZ.SEARCH&ppt=sp&ppn=sp&ssid=0nxfxmak2o0000001746600270559&qH=312f91285e048e09,Intel Core i 7 Processor (13th Gen),16 GB,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),1 Year Onsite Warranty,DDR,"Product: ASUS Expertbook P1, Rating: 4.4, Price: 62990, Processor: Intel Core i 7 Processor (13th Gen), RAM: 16 GB, OS: Windows 11 Home, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 7 Processor (13th Gen)16 GB DDR 5 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMicrosoft Office Home 2024, Microsoft 365 Basic 1 Year Onsite Warranty"
Acer Aspire 3,Intel Celeron Dual Core Processor 8 GB DDR 4 RAM 64 bit Windows 11 Home Operating System 512 GB SSD 29.46 cm (11.6 inch) Display 1 Year Warranty,3.8,17990,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-512-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZY2QDJ5Z4&lid=LSTCOMH7NCZY2QDJ5Z4RHDRWI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_7GsmtVvcVtwsURjKSTFIw-72VKQIfo6ZBLjJtdUXkgjlCq6dUdsh-JIhYLmEa-muFLvHtFh-9We2Jv-D1gDRH_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=0nxfxmak2o0000001746600270559&qH=312f91285e048e09,Not found,8 GB,Windows 11 Home,512 GB SSD,29.46 cm (11.6 inch),1 Year Warranty,DDR,"Product: Acer Aspire 3, Rating: 3.8, Price: 17990, Processor: Not found, RAM: 8 GB, OS: Windows 11 Home, Storage: 512 GB SSD, Display: 29.46 cm (11.6 inch), Warranty: 1 Year Warranty, DDR: DDR, Specs: Intel Celeron Dual Core Processor 8 GB DDR 4 RAM 64 bit Windows 11 Home Operating System 512 GB SSD 29.46 cm (11.6 inch) Display 1 Year Warranty"
Acer Aspire 3,Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty,3.9,21990,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZFVD2MCAB&lid=LSTCOMHFZYZFVD2MCABTLQNKG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_7GsmtVvcVtwsURjKSTFIw-72VKQIfo6ZBLjJtdUXkgiiZlb1I5WE5Lp3X_mq2fN-e8GIdtaD0ZR_tj0nLxHlmfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=0nxfxmak2o0000001746600270559&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Carry-in Warranty,LPDDR,"Product: Acer Aspire 3, Rating: 3.9, Price: 21990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Carry-in Warranty, DDR: LPDDR, Specs: Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty"
Lenovo Yoga Slim 7,Intel Core Ultra 5 Processor 16 GB LPDDR 5X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Onsite Warranty,4.4,75900,https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMH3FFPG5KG2XZJ&lid=LSTCOMH3FFPG5KG2XZJUG3D93&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=4e813760-f56c-4dc9-baba-04a3aa5be7eb.COMH3FFPG5KG2XZJ.SEARCH&ppt=sp&ppn=sp&ssid=0nxfxmak2o0000001746600270559&qH=312f91285e048e09,Not found,16 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Onsite Warranty,LPDDR,"Product: Lenovo Yoga Slim 7, Rating: 4.4, Price: 75900, Processor: Not found, RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Onsite Warranty, DDR: LPDDR, Specs: Intel Core Ultra 5 Processor 16 GB LPDDR 5X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Onsite Warranty"
Lenovo V14,Intel Core i 7 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year brand Onsite Warranty,4.1,44999,https://www.flipkart.com/lenovo-v14-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmd9e399c20f483?pid=COMHATEYE6EA7VHT&lid=LSTCOMHATEYE6EA7VHTSG3JAF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=4e813760-f56c-4dc9-baba-04a3aa5be7eb.COMHATEYE6EA7VHT.SEARCH&ppt=sp&ppn=sp&ssid=0nxfxmak2o0000001746600270559&qH=312f91285e048e09,Intel Core i 7 Processor (12th Gen),16 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),Not found,DDR,"Product: Lenovo V14, Rating: 4.1, Price: 44999, Processor: Intel Core i 7 Processor (12th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: Not found, DDR: DDR, Specs: Intel Core i 7 Processor (12th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year brand Onsite Warranty"
